tid,survivors,spans,dropped,feasible,recon_ns
000064761089866c,122,161,39,1,4235089
0000851aae278fc4,219,301,82,1,3939172
00010f72d290ba96,6,9,3,1,594559
000061644179f148,490,678,188,1,15124920
0000d15f0bb00de2,541,734,193,1,11521581
00005bd09ce9a23e,707,931,224,1,22999469
000070851bc6dfc1,701,996,295,1,36545950
00011da3860f8851,382,546,164,1,12784989
0000a27550ca6786,750,1035,285,1,51725540
0000ef0837d066df,991,1301,310,1,51865545
000174e3d30155f8,537,736,199,1,15205271
0002497f0586b6c3,3,3,0,0,131528
00019a12fbd7c32e,11,12,1,1,537097
000225251e116de7,20,34,14,1,1145966
00027cb887895ef7,67,90,23,1,4648382
000313b3b404f011,38,49,11,1,2564225
00032d0ecd0aee8d,20,27,7,1,456516
0002c17b826fcdd2,123,164,41,1,5221502
0003d6aed0bfdf3f,14,17,3,1,248839
0002e19b102b5e9e,173,239,66,1,7259815
0001be5cc7daf4cc,272,385,113,1,10493695
00037d35f3e3c1b1,386,473,87,1,4923640
00055d65cf33d663,62,87,25,1,1605053
000608c81ecbf64a,93,126,33,1,1983136
000673b861ab65fd,42,55,13,1,938155
000669468c8f6e00,3,3,0,0,59434
000269366619c224,413,563,150,1,13966938
0001ea75935f02db,354,481,127,1,16684751
0006b5f200134c91,199,263,64,1,6957986
0006ef2570d16d49,342,432,90,1,4841160
00070708c1c6d71e,11,20,9,1,228171
0001a505e911f7c4,1216,1580,364,1,32758525
00021f3df0862ebe,1735,2218,483,1,41781805
0008bf32b6627cce,24,38,14,1,414237
0009380f41be2761,87,112,25,1,1136697
0004713ac10290ad,1492,2035,543,1,42933853
0006dea1304392c5,980,1350,370,1,37138629
000f0bbab8b00fdf,101,135,34,1,3097488
00074d81df4fccdb,885,1253,368,1,27267999
001007c0c9ff2d90,19,29,10,1,3864092
00101c7ac0ae1a41,92,132,40,1,3586871
00040ea02fc33cf8,1127,1590,463,1,57897162
000c2eaeedfdb958,1252,1711,459,1,44376223
00138043521f7276,2,3,1,1,81077
0013a8870b8716fb,40,52,12,1,890381
00156c2f6ccf3169,81,97,16,1,1180136
0013293fa63fa33d,139,150,11,1,1427504
0016a13173d45a06,279,332,53,1,2554799
00047eefc8193148,3570,4706,1136,1,109046276
0005f15500372500,3150,4427,1277,1,117390407
00204e7727399188,8,14,6,1,268733
001fe27ebf2611c3,12,16,4,1,365822
0025ab59f72c2695,35,45,10,1,586249
00261bc9b18559b3,284,315,31,1,4287152
001f2379c129b8d9,313,439,126,1,7183289
002cc4d12b7f56fb,81,110,29,1,1859569
002ce0372e1490f2,299,332,33,1,6493892
001e9ab7c6469a3f,822,1087,265,1,21734707
000683697f813e97,2020,2697,677,1,185025558
00234221c4e02e64,991,1306,315,1,25990733
0047597b502d0385,2,3,1,1,77708
0045fa7c88bb656b,106,134,28,1,1441382
003b0475cb7ae658,302,397,95,1,7297305
000092ea91537455,8599,10404,1805,1,437895841
004b1a55b6542eb3,90,114,24,1,1686104
004eee5f47f0b1cd,4,6,2,1,82554
004a49d3d4fe95b6,234,297,63,1,3051537
00506cdd36b74579,47,63,16,1,698258
003e47a6c317ec93,1285,1672,387,1,28102818
004ad50a2abcaeb2,1113,1419,306,1,22221227
0047bfb713201573,1139,1595,456,1,25137068
0060107301994443,9,12,3,1,263112
005fdbe8d2fd2f9b,20,28,8,1,346722
005d8272666fe795,318,375,57,1,6372178
0006ceb2a5be3725,6107,7854,1747,1,231398460
0018e5ab2f9810f0,2805,3824,1019,1,144353702
0010d11502e70f0b,5522,7177,1655,1,176585349
006c8dd52ad1e87c,155,192,37,1,1848113
00778f526eb3f990,188,197,9,1,1218658
002fec93ecedff2e,3564,4865,1301,1,92619622
00838941fac68c37,67,94,27,1,1602290
008ae62541d9211b,6,7,1,1,195973
0095e0caac417e07,83,121,38,1,2720872
0086fb869b6d9b9a,238,285,47,1,4412330
0087e110ac944c46,213,316,103,1,5105042
008843f4e151ef32,277,329,52,1,7226974
009a8a0387718706,268,323,55,1,10618778
0093be6127fc579b,429,577,148,1,13102630
009fb4a9fc92b6dd,1578,2199,621,1,50701214
00c1ea1133b2e2f0,45,64,19,1,671495
00a7641b201e974a,197,204,7,1,1818824
00c6b30f12ed6cf6,183,187,4,1,1423602
00d8c0971f50de30,43,64,21,1,1831582
00d90204d251904d,43,52,9,1,1494762
00d893b780c7344e,267,329,62,1,6846808
00cd8b649c1d3647,799,1050,251,1,18395578
00e05ba07e7c1dd7,28,38,10,1,424944
00e067d813e61cee,29,39,10,1,328907
00a6084298b759c5,843,1093,250,1,22811578
00c0603d96162271,1064,1389,325,1,26635467
00e373bfd36e35ac,149,213,64,1,3560682
00004cf694ff31f5,13400,17557,4157,1,693101250
00db90797beb41eb,279,327,48,1,6056417
00b72f5cb0cce86d,1014,1321,307,1,32266803
00c6264a44c71881,1035,1480,445,1,33174771
00d85de824f1deef,1054,1398,344,1,25342235
00f042a27597b459,8,10,2,1,202043
00fa12c51d8d85ea,50,64,14,1,1062183
00f77bf14898c135,296,335,39,1,2466781
00f3dd5709851c71,121,166,45,1,2723792
00f4c0ae50d3a07d,297,329,32,1,2565261
001cbd5c1b413c40,4157,5951,1794,1,352585159
00f99c2ca2dc50ad,803,970,167,1,13757320
00fd1016be9ce820,754,985,231,1,25275373
01196a8bb49aec65,30,39,9,1,910253
01139772c4db8653,185,189,4,1,1124642
0115ea59a33731c3,63,100,37,1,1445661
0119a5ff349f7f2d,182,187,5,1,1222924
013463f7bd6d5a2d,8,8,0,0,75416
011055868b2bd48d,91,136,45,1,2388789
010f4b5df5973539,172,216,44,1,2648764
011e4cc56c7a4810,300,356,56,1,3357288
013b25e677646b85,95,114,19,1,1153502
01373404210495bf,206,224,18,1,1460022
010c60d79f4191e9,1018,1268,250,1,19205539
01414b36617a5c09,83,119,36,1,1793373
0141808a11599d5a,284,313,29,1,2494123
01257410d987af69,982,1281,299,1,27446043
013529bb453f7984,975,1296,321,1,24126292
01454aa67fe0e924,639,908,269,1,22643457
01609d180e534022,12,14,2,1,179907
01615057f1ab0e47,105,143,38,1,2314997
016dbd7ed735250f,40,49,9,1,1466254
016cc14ed846794f,211,229,18,1,5170298
016e230fbfb6ad29,581,718,137,1,15519896
00e0f7c31547d01c,5506,7233,1727,1,195817763
01810e792fcaa403,89,120,31,1,2619557
01834cc02fd93cb2,41,58,17,1,1235049
017324a3b2aeeeed,772,1025,253,1,26379615
0173f58ec2adb533,826,1082,256,1,26152847
019b6b063f02e324,183,247,64,1,2472344
017c8319dbe3065c,948,1221,273,1,28642832
0182a15f9215cf30,735,940,205,1,15004437
018bfa845704c4c3,907,1177,270,1,15561372
00a020460b415ab5,7125,9259,2134,1,288988961
01a4b800896f41bb,81,104,23,1,2004515
01ab60dfaf3d7c12,6,8,2,1,215217
01ac8d311d27fb08,86,111,25,1,2762438
01b0b43c4abd88af,161,219,58,1,5843188
01b8bd9209893a6f,7,11,4,1,165933
019cd80116f1aeda,1121,1440,319,1,24282462
01b7b038ac1172a0,388,468,80,1,4670503
01c795a22248e2db,292,345,53,1,4561320
00837723e6367364,5613,7050,1437,1,376179287
01a3b99d0b8d0540,1334,1631,297,1,29198922
01a1ab5ead8d6dfc,1339,1714,375,1,33636783
01d79546f7f6ac1f,95,130,35,1,1922462
01d5641f07ef51a6,323,351,28,1,3220778
01dbec9e0db73ebe,47,57,10,1,654442
016b36a6fbb1f800,2561,3300,739,1,82347510
01e1f59bfef4904e,29,38,9,1,1173863
01e5ac10f25efc8b,326,373,47,1,3362013
015a71b62d1247f4,3993,5344,1351,1,143053430
01df63527d4a89cb,738,961,223,1,14540537
01ef7bc42feecea4,34,41,7,1,615044
01f2b4220f063524,115,143,28,1,3625590
018a61bd43a4853f,2770,3932,1162,1,88924365
01f96ed95dcbb819,127,160,33,1,1734525
01f4a0fa6b522ec9,494,621,127,1,8949855
02012f7fef433512,3,3,0,0,73675
01ed5474f3ce600e,593,839,246,1,15986334
01fb958d3907fdac,277,327,50,1,2474882
01eab8aef53cb68e,1344,1733,389,1,29237847
020357bfad1b42ca,214,284,70,1,3014131
00fc6e68b1e3855c,7075,9226,2151,1,268259739
020703108b0cdc7a,404,483,79,1,9781845
0200eb7a2dd185d6,790,1037,247,1,18988501
02006681cc3161f7,898,1193,295,1,22608488
0222fbe8e0b0cb55,239,322,83,1,4639954
02321875096756d5,195,201,6,1,2100332
02188c73318e01fa,1303,1682,379,1,33336866
022abf74b3ef2def,792,1015,223,1,26585055
022b574215d7044f,941,1156,215,1,23225216
023a964b63654e07,254,283,29,1,3741040
024d2d9e7ff85347,101,131,30,1,2756578
025e0976b7fe77be,30,40,10,1,499661
024b616fe8c74748,878,1133,255,1,17633632
024f9954c1ae0105,903,1231,328,1,23269684
0233e36282e23a43,1480,2051,571,1,38791432
0266abc152fb81c3,444,578,134,1,8407954
0245c93c6a22728c,757,1153,396,1,41391046
02748be1805b8c1f,299,442,143,1,6614516
0272039a610aee1a,765,976,211,1,24929491
027d6c844b61ebaa,552,696,144,1,20239347
02906830c158e7e4,288,330,42,1,4073590
02988601ef4f9e1e,290,331,41,1,7995068
0284c85fa83d9ff2,1045,1374,329,1,23122111
02a82604f2219aa7,403,500,97,1,8918229
02a604ab954c492c,479,651,172,1,13813331
02afda907710f6a6,116,153,37,1,6422344
02b00c959c975643,224,237,13,1,6906411
02a19cdd7ae8f344,1062,1423,361,1,25592764
02bd476bc1cd3ac7,42,51,9,1,916540
0299bf14795f653d,1051,1513,462,1,33980472
02bea50a5ebeabd2,266,351,85,1,10683915
02c8d8d5115c6483,764,1029,265,1,26361376
02cfb8d5c594745a,228,254,26,1,2793612
02d32d46513600c6,93,119,26,1,2242574
02c0ca83b4a8ed23,1074,1315,241,1,34519843
02c14d31d3abf28c,1161,1586,425,1,40647118
02e0e8b5e16d1e24,19,24,5,1,403936
02d7c295c43eb1dd,803,1081,278,1,18267377
02ef8b0d946199ea,301,358,57,1,16120273
02f8414b0fc3f1f3,278,313,35,1,4656021
030795e389348bb1,5,6,1,1,208628
0306502f658412dd,482,596,114,1,16380490
02fce5f64259a3cb,1056,1339,283,1,41204231
030c14c9f14a935e,480,632,152,1,18167719
0310ec60920fc721,586,767,181,1,30302708
0319cb4832e6126e,124,164,40,1,6347573
0317bb1664d83a41,810,1038,228,1,27113491
00014a31eb82ff66,17130,22743,5613,1,1261079881
02fe27c822901e15,1864,2469,605,1,73965635
031748bb75953fea,922,1350,428,1,70442054
0324af1e60b4730e,28,31,3,1,1600718
034237054f15ac8f,84,119,35,1,6409809
03536d060da361a7,36,48,12,1,3973696
03210f89fb821f59,304,353,49,1,10814642
03481e2c6031e06f,466,567,101,1,10492077
031e92fc85a0ac3f,717,930,213,1,29862090
0335833dfb09bb66,786,1020,234,1,29829362
032345f341418462,1093,1453,360,1,38321689
033123921259e6f4,1049,1387,338,1,44159844
032c3c669f2f2501,1382,1820,438,1,51111437
0364bf5e1274d36d,39,49,10,1,826304
0363192bb3901485,124,158,34,1,3248694
03693ad5aba3d693,253,279,26,1,3517092
03219abc5856d32d,1673,2091,418,1,60253472
036e2cc09145e377,182,243,61,1,5041099
0359b9856180887b,358,446,88,1,13299615
0161364788d75f41,5029,7222,2193,1,714513569
037bec7057268a08,32,40,8,1,1191076
03657925055a1b51,787,1019,232,1,27852212
036376ecfa95b66c,677,899,222,1,30829297
035df23a046d37e1,986,1362,376,1,38181305
035d813ed70de860,1271,1501,230,1,55936139
0379120618c19fe1,1055,1349,294,1,30826493
038aab01bcd92da3,3,3,0,0,140176
038ca85f0fc6eea4,18,25,7,1,290847
0385e9d8ff57aea3,25,38,13,1,643603
03872d9a41086d60,41,52,11,1,962769
038f43f9edc937bc,250,274,24,1,1999488
038198a9cc752e89,80,111,31,1,3633566
0395bc4151c81a80,342,459,117,1,5005592
037e926fb8428eab,284,335,51,1,8500387
0389d69fea1affb7,771,1003,232,1,18907103
03a0a32def709ffc,260,290,30,1,2001006
03ae563ffde23a34,33,47,14,1,819825
039fe231c11ad077,460,633,173,1,15462215
03ac91efd908164f,258,302,44,1,2102197
03a86640ddf83cd0,911,1201,290,1,20212389
03bf46fa47264b5e,329,399,70,1,5795861
03b43abd6b1660ac,770,996,226,1,19304068
0353533fe5a115b2,4018,5401,1383,1,138630435
03d1fe03add0a18a,263,283,20,1,7611963
03b23325cddd5bdb,1170,1477,307,1,31384335
03cff3f2c14c8ec0,409,541,132,1,9837849
03de22a3ba5e54bd,511,620,109,1,7839514
03c12555015f7cad,887,1179,292,1,18892239
03e1da3ca77a9cbd,92,129,37,1,1504744
03e06a6c00f6c4c5,500,556,56,1,4802018
03c93b96ce03475a,962,1319,357,1,26436755
03e1e1307e30747c,333,402,69,1,6429443
03efa93216b98202,7,7,0,0,123441
03e4bcfc64b72b70,41,51,10,1,636818
03e7044d748275da,211,224,13,1,2053426
03eddfb6a7829674,222,236,14,1,2199591
03f0ddb34c5756a7,267,375,108,1,7324512
03f7d1fae43b4dfd,201,217,16,1,1253105
03f7db3d9bd7d429,122,168,46,1,2866366
03bfe8d413f821c7,1718,2264,546,1,47553469
03fac6038433ae93,180,216,36,1,2629274
03e26f0f4678fecd,1203,1558,355,1,29678311
042448c99c149aaa,3,6,3,1,144970
0400281fae8157f3,1143,1446,303,1,41067607
0400f9eead61dc66,1204,1597,393,1,40428810
0379edc45b24a6f4,4593,6044,1451,1,190310356
041e1d262ec71041,722,919,197,1,21732887
04151a7986de7456,1241,1615,374,1,45478265
030ddab5988ba5ff,9873,13049,3176,1,572886716
044618d7c2a1e14d,63,95,32,1,3153409
0462e9ae05a84991,208,216,8,1,7907910
045f58011b7e9ea6,160,221,61,1,8559709
04723b3bad51d9b9,90,118,28,1,3740575
04350ab66059e2c1,447,635,188,1,19049715
043dab38306c26fc,659,852,193,1,22323084
045fe68ace34d83c,623,850,227,1,24717467
049d5cae034f2026,33,48,15,1,1195944
0480442f08adbaa2,764,985,221,1,13715627
046090784180764c,715,907,192,1,32658500
0489e9bfd688b5d7,356,421,65,1,11407286
044e4c0a7cb1ea73,928,1166,238,1,33398309
04acc29421891bd4,494,626,132,1,8453480
04bc9fd1f79461f0,2,3,1,1,37255
04b627edaa57c8f8,203,214,11,1,2620934
04c1022129245ab1,42,52,10,1,685752
0479cd5be053cd0a,821,1080,259,1,25616544
04c8345be8eaa561,305,366,61,1,3582949
044228b51fc296b3,1207,1519,312,1,41790618
04dbded9af51d01b,90,129,39,1,4208769
046727066056a4fc,1006,1325,319,1,41386823
043e9d0c12960b1c,1238,1606,368,1,51834807
04a2d1acd6e84f28,879,1109,230,1,22185677
04dea4563b19104f,120,152,32,1,3517144
04b60d4db9b4f3db,627,803,176,1,18962427
04b376edc39009be,781,1004,223,1,22724646
0482000c48444785,1439,1834,395,1,39500361
04e9886b9c3ebcdb,435,510,75,1,6174351
0504bf6eb78145e1,26,31,5,1,534531
04ff6fcdd6bd4e2e,213,228,15,1,2351279
04e69ba71eb0e3fc,639,823,184,1,23398980
04c631698e9cbaf2,892,1137,245,1,38889599
05050897079ac83c,411,605,194,1,18801731
0513a0c867147786,90,120,30,1,1844180
04d9deec9ebddefa,1034,1348,314,1,37907453
04d6292af5a5aaee,1299,1687,388,1,43033036
054f17f5dfe8c4fc,201,209,8,1,2091153
04ee1c755d1e0d62,845,1142,297,1,31643225
053090d84040d697,309,437,128,1,6793321
051060d48b10a006,754,968,214,1,20541065
0535133088700e35,495,693,198,1,21316353
0505e6792deb4a51,940,1204,264,1,41100020
0553fcfc9700b5e3,479,609,130,1,18703553
04dd66bf0cf6efe9,1502,1977,475,1,53988469
0578b3cba3b04c9b,45,57,12,1,877433
0565f5c53ba2024b,253,289,36,1,5210878
0587937a747af9c6,6,9,3,1,162945
0580b9dc88e99ba7,95,131,36,1,1893361
058ae5eec165d98b,333,371,38,1,3885655
04f081fafe977046,1342,1715,373,1,53055173
058e6a85c84d39ee,197,206,9,1,1749146
0557d9d3a1fc2441,958,1209,251,1,26916261
05b1428593c0c001,182,187,5,1,1509242
056070d83e494a67,758,987,229,1,26679257
05a74d890cc669d4,108,149,41,1,2772029
05b44bc71ed68997,99,134,35,1,3780500
05b3297b89b82bd1,255,284,29,1,4811494
05c588a433f92404,83,131,48,1,5212078
056bf8a1fbab988e,804,1064,260,1,24761301
0587466a3667668b,834,1161,327,1,24094233
05b69632d113ba94,785,1047,262,1,19957489
05bacd4233f30140,757,956,199,1,19755843
058977d52ab0b941,1294,1706,412,1,43668578
05ec69f91a15d361,518,649,131,1,16625116
056d04a67145a78a,1399,1939,540,1,47224867
05de053a309a051b,796,1042,246,1,26377666
05f54bb2189d7f76,288,327,39,1,3698424
05d77c9b5b59ab31,1173,1569,396,1,30941663
06058c6b4d26c337,85,107,22,1,2765171
0615d4f752e61cab,95,132,37,1,4246993
0557b75a7740e1b3,2199,2891,692,1,75035331
061dd5b34a8e31d5,107,146,39,1,3583093
0621e3f743dacb1b,5,7,2,1,216591
05dd0072ab03f9c3,1428,1794,366,1,35606822
0608a3732632ad0c,262,366,104,1,10152634
05f983d5dbc5977b,771,983,212,1,23357003
061b699a5803378e,814,1070,256,1,19814536
0601562efbc4c86e,844,1116,272,1,28743701
062aac4df142dac9,792,1002,210,1,16024713
05f4f9da824d436a,1425,1873,448,1,55100501
061f9733b0c74fff,1041,1420,379,1,34186034
06251c88be1da965,885,1172,287,1,33030218
05008ed4de73f058,3334,4480,1146,1,134886976
063088cfad1fc27b,821,1092,271,1,33518983
0640565ee9de6b05,677,964,287,1,19292264
065a35aea4793509,256,280,24,1,3423172
065aae01d3b5f50f,265,281,16,1,3368908
063a9286d139ee53,1061,1392,331,1,26039969
066ef074c721cabd,222,242,20,1,3924082
0663e2c40b37b4be,274,333,59,1,12656580
0680ea53ba287dad,311,367,56,1,4405404
0682c59941bb4cc2,100,134,34,1,1395077
064d93eed6ea0711,777,1048,271,1,26460700
064b0d93ac295e8e,1056,1388,332,1,32174371
0687171e6f150a5a,385,467,82,1,6856530
069c2d0e3408cf06,3,7,4,1,188939
063660692d298a87,1517,2191,674,1,54872273
067314498d229618,852,1086,234,1,25991789
06452b3f301d3c76,1197,1727,530,1,47875729
069d60e3f0d84aab,180,218,38,1,6241910
06a2457727b864cc,2,3,1,1,78513
06af2214ac8031d3,100,141,41,1,1605988
068904d57fbdee97,471,541,70,1,13706700
065fdeafa3e11c18,551,814,263,1,40771687
067941fca8df28ce,919,1204,285,1,33133240
06913a8836dbd0c7,594,756,162,1,12743124
0672b8268659f5c2,1157,1671,514,1,36078157
06c403e49d6a8690,191,197,6,1,1058422
06b885f1ba0742e0,96,129,33,1,1446803
06c23ca0b1ba5f74,437,590,153,1,12127953
059b86b9f51291d7,3839,5431,1592,1,172337567
06d3745d74a257ea,134,187,53,1,5176891
06d6d0ec4b1619d2,140,186,46,1,2004173
06c672e850d19b61,946,1196,250,1,27057515
06af6b65779461ea,885,1236,351,1,27725684
06e4485bc9098fa7,260,280,20,1,1831445
06e60d69b597b4c7,315,392,77,1,4795556
069c2af1d84b3f92,2485,3413,928,1,61430114
06bc7f9bc6dff178,1415,1773,358,1,33164388
06cdef8a2c8755b2,1143,1464,321,1,19359532
06d5f6b420247cef,1099,1432,333,1,29781257
042edeeecd37c036,3743,5184,1441,1,330857538
06cc31bc7efadb4f,1773,2350,577,1,57026967
06b409fc5ed37459,2479,3313,834,1,73281332
06a5d46c9795ba43,3616,4960,1344,1,122969286
06e24cefa69e2868,4751,5660,909,1,172174155
070275ad2bc8e8dd,270,300,30,1,2275003
070e850744bafc0d,323,395,72,1,4406516
0700f89c6c393b72,298,346,48,1,4823986
07110129a9dd8914,353,471,118,1,5427181
0707c3c410d3248f,267,305,38,1,5856770
07228b07a81421fc,83,119,36,1,1870031
0729a0742205dcd2,60,90,30,1,1508343
073ae951e50d4683,114,153,39,1,2758564
072b960bf4a1695a,222,316,94,1,7865056
071d0967ec7c42bd,503,614,111,1,12942237
074a298354df2282,200,211,11,1,2676109
06ff692f88daab3e,1092,1421,329,1,32813953
071d1c8e1b39447c,1300,1651,351,1,37905428
073a7333e8322d87,807,1031,224,1,29710903
072566100b7876cf,968,1270,302,1,35531946
0756785feda5d08b,43,53,10,1,889417
0751038591078925,251,286,35,1,2236280
06f323275ad09e1a,1146,1538,392,1,43552052
0764cc281b3804a7,86,113,27,1,3894467
06ecb5cfcc72705d,1209,1538,329,1,47199142
074686afb31ec11c,1029,1371,342,1,30626516
076684ed03918d80,91,120,29,1,3498338
076b5bbaf7fb3135,5,6,1,1,167146
0759a52356bf47d1,269,294,25,1,6349544
078014e786d4de00,31,40,9,1,3138097
07234dad01719ded,1495,1966,471,1,52899936
0777d10eb19b4ad1,108,167,59,1,7740304
0788d5abb06c446c,70,106,36,1,3697596
076d4ecb544785d0,183,187,4,1,12602263
0754734bf1bb92e0,455,516,61,1,21147689
0795f585e95235b1,204,208,4,1,1875805
074ddee38538aeec,802,1029,227,1,29411059
07be8dc784bbe71b,40,53,13,1,556658
07c5b4f959b114c8,7,9,2,1,92021
07b08ef53a50e99d,27,48,21,1,801584
07c795a3fe06aaac,121,152,31,1,1720669
07d752f71c7abf18,188,195,7,1,1053941
07df464b708d487d,325,390,65,1,2796348
079d4b1b6cf3c1f3,602,739,137,1,10182999
077b8657bf06fde4,929,1235,306,1,23355135
07e20b5eb2413149,424,582,158,1,5749654
072df85b46f5163b,1902,2485,583,1,70512324
07a96fbf73de6c42,856,1130,274,1,17547933
07f0c84669f40362,348,424,76,1,3286527
0769e51998103ed5,911,1212,301,1,32020081
078ed3d8c709b292,756,977,221,1,19497503
07f8ffb7775e90ea,104,130,26,1,3431737
07d0f41d1ce2ebe2,982,1278,296,1,27602350
0815b0f652851e90,160,184,24,1,2925005
07c76d2aaf3daf79,1314,1700,386,1,36592722
08216bad1ef4993b,192,199,7,1,1116171
08154c752e0c63f5,793,1021,228,1,15919438
07e8a4fa883b4586,1769,2328,559,1,40405782
082fa80c48fdcf94,5,6,1,1,75983
082ef324f5e0fc51,4,7,3,1,124700
082bed7015ff44cc,208,223,15,1,2079422
080a03a90463b209,941,1221,280,1,25578771
082004a58a1d60d5,654,822,168,1,17473683
0823480feb6b8539,573,777,204,1,18083842
074578cb9e648b41,3154,4433,1279,1,108795258
0832bb4d505eadaa,685,842,157,1,7563380
07ebea1f67e859b2,2858,3626,768,1,67440692
083f494c3ad18673,29,40,11,1,746348
08482c19b1f01499,496,593,97,1,7878001
085537555b18b35b,37,49,12,1,745982
085a1f4dbe3cf424,302,360,58,1,8923183
084fda6cf111978b,887,1269,382,1,15628108
0866fdf7991ca883,114,128,14,1,1001608
086cb25333e04dca,359,435,76,1,6774854
085ced019b5599e7,1365,1863,498,1,37387608
0870fb42337797b0,1224,1568,344,1,32541907
087eda6cf53df686,749,927,178,1,10546510
088476a2575ac498,1135,1391,256,1,21062559
08702d1be3e512bd,1616,2158,542,1,43781926
08ad13bd9db45daa,85,115,30,1,1569531
08afb81b2f96f5ae,265,288,23,1,3727256
08a34bb3d095c52a,569,804,235,1,20448498
08bb5dea66bed96e,43,51,8,1,1639097
08bea0ac9117885a,193,208,15,1,5306418
08a0df57688b7ea2,811,1025,214,1,30386685
08bebded8820827a,261,290,29,1,2228890
08b0ad28d1d0f2bf,791,1021,230,1,24084222
08bd8c71aac13aaa,518,646,128,1,8701740
08c6f72981cd831b,33,42,9,1,652715
087907c00d8af695,3044,3890,846,1,80568305
08cf16d1c82dae83,92,119,27,1,1951932
08cb2f11c537a2ac,272,293,21,1,3303165
08a76296ffb2d972,1397,1810,413,1,41937224
08d62918dfdc32e5,247,360,113,1,13289526
08c7283ceaf22b16,905,1158,253,1,24371800
08d93e68e862bfb4,499,597,98,1,13237065
08dd0be11fcfed3d,581,735,154,1,6733507
08cf540e62d8f2cd,936,1242,306,1,31843981
08efbb000c830d8c,307,338,31,1,5212105
08e8a1272c44c003,726,918,192,1,10306987
08fa9c01a286887b,16,24,8,1,1034073
08dd64f9a5bd4af1,1462,1855,393,1,38846468
090d081327b973bf,120,153,33,1,3105203
0909cbcc0f4f387d,233,279,46,1,7292304
08f66267d85ba6c6,981,1266,285,1,21819014
08f32d67bfa6a9fc,913,1201,288,1,25876827
