tid,survivors,spans,dropped,feasible,recon_ns
1ad07fbdedab3c41,101,154,53,1,1072985
1ad553f8988bf09a,9,13,4,1,71542
1ad473e13cfe0be4,141,204,63,1,1653335
1acd2f9c886e5a70,432,620,188,1,10555686
1a98eb21f9043770,1228,1376,148,1,89950103
1ae025fbc96ea8ba,93,130,37,1,2076502
1ae1a7deabace0ba,413,507,94,1,15711783
1a5f3046a5369524,4212,5526,1314,1,173807891
1aed81efb5d03e02,2083,2687,604,1,71491484
1b05c98d3f749a0b,91,111,20,1,1824088
1b0abe08e2ef7d2f,440,521,81,1,10375093
1b17273c3d9e138a,252,277,25,1,6491292
1b0989467fe59595,892,1130,238,1,24580887
1b1c5c629c301e08,271,324,53,1,6104996
1b206eb19fd169d4,339,400,61,1,2429119
1ad7d230fe21e388,3275,4326,1051,1,101734955
1b2b02fdeafa81e5,270,314,44,1,3354338
1b48762dce3c1069,10,16,6,1,328944
1aeeb7ffc8a9d429,3229,4499,1270,1,91475005
1b5a879c04eaad51,256,276,20,1,2888687
1b5f3bbd0e8e3955,133,171,38,1,2496656
1b6e6313e74caca7,204,215,11,1,1764185
1b33518534e4da02,1159,1625,466,1,30517602
1b79c38fb1af9a10,680,808,128,1,13188506
1b8849810bd852ae,2,3,1,1,45583
1b9502abb9dffd4e,190,252,62,1,2240617
1ac4815687f097ba,4303,5628,1325,1,149576257
1b5797397d252225,677,873,196,1,34491961
1b83a8c40a8c5b4e,469,662,193,1,6896257
1ba5546a2716a136,94,127,33,1,1281858
1ba868e0d7598849,252,289,37,1,1809060
1b57cb7fcd676da6,713,963,250,1,53599946
1bce06e41d171559,342,399,57,1,3049707
1bd966b4035038c7,186,196,10,1,1485384
1bbe1aaf60486549,878,1167,289,1,23114137
1bf813d817125a05,291,332,41,1,5866241
1c0ed7ab31cb0db0,5,6,1,1,86185
1bfaf9300559e6f2,457,635,178,1,6347775
1c02ee3d350d6d8a,349,406,57,1,4129012
1c1a0faf4713f98f,117,151,34,1,2268746
1c2e8407e503eba7,60,90,30,1,1780544
1c1313d46d11d012,895,1206,311,1,24982340
1c1bdea74ec4974d,744,935,191,1,21164343
1c396c70109d13a5,236,247,11,1,1811557
1c3973a96305a565,228,313,85,1,3672640
1c3d76497b712789,266,331,65,1,4124405
1c471cee16d6ab87,2,3,1,1,77109
1c42faac7c5c206a,80,111,31,1,1559172
1c497c912be889db,355,458,103,1,10530081
1c3f8bbe683cd5b2,583,740,157,1,11461917
1c5218c7d75c1e8f,107,146,39,1,2501939
1c340a1087952336,1181,1542,361,1,33308627
1c5904a46c291e72,8,11,3,1,152466
1c5bfc6a238cff1e,261,293,32,1,2667054
1c6445d18b896c4d,242,296,54,1,4046831
1c68899bc2b6016c,142,161,19,1,2177274
1c6605c96d65c799,486,656,170,1,6150475
1c3c0cf70f2feb5f,1280,1780,500,1,37385538
1c7b0203bd0e56b7,299,347,48,1,5207258
1c532f7aaea182ed,941,1327,386,1,27706582
1c542cc8eb7f18ad,449,664,215,1,38871919
1c831533c99f8308,120,123,3,1,1039710
1c8f25aa91b88d1a,252,267,15,1,2686837
1c9c14f2c66a0e6a,257,289,32,1,4412613
1cafc7ad9f13f9c2,44,59,15,1,607702
1cae79b31b34eec8,206,226,20,1,3095053
1cce861f4fcdb466,4,6,2,1,56177
1cc72e845d8b6fe8,267,304,37,1,2591914
1ccde58ab4e458d5,495,611,116,1,4642547
1cd7987c82fe211f,126,162,36,1,3823945
192b739960706b85,1820,2720,900,1,796758487
1ca7d9036d7f007e,1382,1778,396,1,29166509
1ceaf2f279c8f9f4,98,128,30,1,2539181
1cf5e2b8460c3b87,141,187,46,1,1596550
1cf2b736bfc7c315,145,195,50,1,1820475
1cb8633b3954f602,1536,2035,499,1,39240597
1cfe492d9029c07d,340,401,61,1,2755301
1d082491b4be02bf,4,6,2,1,84504
1d264e5e92c8492b,5,9,4,1,102577
1d258737bac49b3a,78,109,31,1,1926313
1d004588a2e8f4a8,1004,1328,324,1,20178101
1237a275ae343af6,2478,3673,1195,1,2358443057
1cfd139c5ca8c3bf,3386,4528,1142,1,113380332
17fd2cb4b2577f2e,13775,16847,3072,1,1217187766
1d3f5386a595cf6a,21,35,14,1,478966
1d404827f72fe719,32,45,13,1,460129
1d595b732251e93a,22,34,12,1,275174
1d505128773e7074,26,35,9,1,448095
1d3d93942c5a7feb,321,371,50,1,2525036
1d3813ae420a6064,298,346,48,1,2691566
1d4c9553492afa32,214,228,14,1,1695259
1d3be4ef07b99eab,175,225,50,1,4514177
1d5a4f2319b1dacd,311,378,67,1,3569002
1d7c889ad9792065,161,209,48,1,1954340
1d64fa52a2bf42c3,302,337,35,1,4481633
1d8ea9cbcbf7febb,5,7,2,1,39621
1d8f7dcff2c1e5c1,24,34,10,1,311840
1d67e227220ed82b,328,393,65,1,5492757
1d87c3d4fc589008,816,986,170,1,15094312
1d925c4ab146ed48,764,1010,246,1,27932568
1d7169457420a23d,1190,1677,487,1,39122242
1d6576ca9b6ca503,1514,1913,399,1,44396872
1d904dbb0fa91dc4,728,985,257,1,39600181
1da45a6f302374a5,289,373,84,1,6250818
1d929b3c9118ddbf,1603,2064,461,1,28578279
1da673eb51fc0690,435,518,83,1,5348967
1db58e43133f2e61,437,546,109,1,16424286
1dbdd1aaf9f87d00,261,288,27,1,14996329
1dc37b5353605eba,25,35,10,1,695352
1dbf475bebdd2ef7,53,78,25,1,15597526
1dcf3e268042309d,84,121,37,1,2017584
1dc8d516bdbbe580,197,264,67,1,4719236
1dd88f8594bd9d1f,29,39,10,1,1049658
1dd1f3faf073c05d,80,119,39,1,3495017
1de232a101e40b3c,193,206,13,1,2402421
1de012296a70906d,286,348,62,1,3676208
1de5ffead761c746,253,277,24,1,1353861
1df12170873b87c6,452,551,99,1,4160264
1e002d65e0b17da7,158,228,70,1,2967568
1d488d8b62ac4967,647,925,278,1,88440592
1e011345569c51f5,28,40,12,1,296171
1e171c75fd1b4ef2,223,237,14,1,3075855
1d9a3362286ca51a,2371,3038,667,1,58531384
1e20a18e17ec445e,183,188,5,1,2503532
1e0ea5922011f717,793,1052,259,1,12142094
1e23769f40e592e4,263,283,20,1,4386790
1e257d00334f87a5,246,300,54,1,4004178
1e28162f1cae6d91,405,571,166,1,12982202
1e22ca8b51d7ceb9,721,1000,279,1,20717151
1e2a8b3b77e871af,96,126,30,1,1698948
1e18d3977b63a5c6,971,1201,230,1,31226831
1e374923f6be9d2a,83,115,32,1,1050213
1e37898c3b9dcc79,212,226,14,1,1334062
1e3c032d54e7a4e0,140,190,50,1,1976750
1e2a92108be356d6,476,599,123,1,9685476
1e36e5e6b9539f04,621,736,115,1,7895140
1e4d22dafaf376de,2,3,1,1,42337
1e5369ac7601aa4b,24,41,17,1,263080
1e5b180b6cdbb148,198,265,67,1,2206527
1e43566025fde677,477,658,181,1,7794709
1e611dd5bccc0699,100,128,28,1,1148037
1e785a2fa171199e,81,116,35,1,812145
1de1cbed8a4ba92c,2207,3008,801,1,57477877
1e8d72e9d441dfb4,3,3,0,0,33526
1e8a71d00a703ec4,254,284,30,1,2211228
1e8d388b218cc4ae,239,267,28,1,2053867
1e9593f13d939a8f,171,224,53,1,2359768
1e98e8344236440b,146,217,71,1,2011957
1ea53cd49c493268,2,3,1,1,24110
1eb9301bb554673e,28,32,4,1,305560
1e4c548d7351ee66,977,1296,319,1,21045996
1e8fc137713ab326,352,438,86,1,16139751
1ec5dce0d2a20840,268,344,76,1,4560208
1d5a77872f3050de,974,1428,454,1,164632711
1ebe6096695b29a4,480,639,159,1,13200248
1ee51f88f52c1472,79,94,15,1,922417
1db9682b8cb928b4,3053,4238,1185,1,100284931
1ee879bc3428ca67,88,119,31,1,1078264
1eb8ec1c79f6ba8b,648,895,247,1,29943768
1f0a8143a4905eb8,63,89,26,1,1474621
1f038a42f745f2b9,288,351,63,1,5085818
1e9da54023d1b384,788,1023,235,1,34411909
1f3ad3c638ce582b,78,109,31,1,1374528
1f42cc73d9032b6c,44,62,18,1,1018202
1f2cae56df06fac5,158,168,10,1,3137976
1f66458dfdbe0470,34,47,13,1,419256
1ed43d4967a6858e,397,465,68,1,11931927
1f903407b7ef4602,47,51,4,1,1021472
1f459090f6822f49,207,228,21,1,2160116
1f7e6f0aa9f61189,286,330,44,1,4844193
1f117d5e3e79ea19,588,719,131,1,11684351
1fc4c6ef1ae6b40d,8,12,4,1,267447
1fc5707879e09bb1,1,1,0,0,18829
1fbaf4e1898bd5d6,173,249,76,1,3722331
1feb2406bb43d913,196,201,5,1,1041826
1feab50ba42b06ae,436,634,198,1,23384009
1f9ae1d0059d0749,1478,1894,416,1,36047790
1fb7f59dd9a3b423,1149,1490,341,1,19886325
1ffcab1c978f002e,111,153,42,1,2931196
20074925263c33a9,104,138,34,1,1807071
1da9733351888ded,2480,3275,795,1,178857075
1ff10ad2aeac86e0,902,1138,236,1,26816538
200a3eda28b067bf,247,275,28,1,29086719
1eed0522afa594b9,2458,3084,626,1,90134406
20114af5faf9b29c,186,248,62,1,8572092
20076de9a7651ca6,785,990,205,1,43693071
2012a0b3bff6cbf4,266,284,18,1,2712053
20141e31b2e27a5c,187,226,39,1,3615905
201c53c33e876a38,343,389,46,1,10682441
201281fe8f90777c,666,940,274,1,15749897
2022e64155de15d2,17,22,5,1,336987
20231a42bf4f5ab0,107,138,31,1,1880936
201c947d01bc44b0,514,641,127,1,21755138
203421747c366b0e,61,77,16,1,1448704
203452c4062ade6d,191,199,8,1,1265279
2022fb25c98c03ed,706,869,163,1,22006732
20362a612b9f56a8,206,214,8,1,2914121
2035539f4ff7ad2c,207,234,27,1,3715072
204128716e5d1c6f,186,195,9,1,2334403
200b00603b303afb,2047,2600,553,1,71730285
2049c92e78a47a32,190,197,7,1,815054
2055c4a4d393d0e6,32,49,17,1,446278
204667369c32dea7,216,278,62,1,3534677
205a44b3cbf2281b,61,88,27,1,1179763
20632b76fdb3d140,2,3,1,1,40163
20617def5c7ba7ee,240,341,101,1,7841442
20542ba988fbdd1b,566,707,141,1,10565897
207b67bfde4df60b,184,193,9,1,1730085
200fdd05d7995a54,2753,3576,823,1,68658058
207cb5f89639b6e2,415,498,83,1,5224435
208d6e7b62761425,10,17,7,1,246172
208657357331fac9,99,130,31,1,3817115
2086ef704ce4c40a,319,412,93,1,9245253
209ed0a9b6587c48,97,133,36,1,1920614
205ac877335262b4,830,1087,257,1,23490653
209fecb1fd05d831,305,337,32,1,9183402
1fd61c5f8c1ad26b,5155,6476,1321,1,168626416
20c0219a1caeebc2,28,40,12,1,292941
20c00d0260ecfaf0,105,127,22,1,1100358
208d1aa0cf00d7ab,1739,2150,411,1,29610397
20b9336e4fdac4e5,295,397,102,1,49439699
20c54e6e7ccc7f8c,174,226,52,1,1662014
20ca177e8d268337,192,198,6,1,1108995
20d0437d9e59b138,76,103,27,1,714160
20c84fbc20038202,299,421,122,1,4617943
20d608b8c5533980,317,348,31,1,4637096
20e67ed11e240a35,330,471,141,1,10570977
1eccb77df9f0056f,2359,2949,590,1,238921100
20bc7d478ec64986,1924,2499,575,1,60020426
20f4633af87283a7,133,186,53,1,2761382
20fe710984dada3c,101,138,37,1,1926723
20eb19edfcd783ff,449,641,192,1,13452472
21063383ce9e174a,160,179,19,1,3263734
20ee254dbbb1d9a0,531,737,206,1,16549252
20cd83c286d0f60c,1416,1778,362,1,35856199
20e6396b9e9c96f3,860,1190,330,1,34107361
2108d826d753cba0,363,430,67,1,5487974
211febcf5d491553,10,14,4,1,106982
211e175fcdb265a6,116,168,52,1,2009665
211223df3ca3f067,648,859,211,1,7583653
2128960b310281d3,419,503,84,1,4649920
2105d6a0f50287e4,956,1353,397,1,21445929
21371d109ed0f685,98,134,36,1,2034514
2136921af4c0fc9b,227,237,10,1,3663698
211213d106d64e9f,778,1116,338,1,34440622
21444cb3e7f0dfe4,39,49,10,1,453062
2140a21f4aaea4b3,202,214,12,1,1168436
214519136ada6118,142,192,50,1,1818225
1ffb6a07f55d4454,4126,5504,1378,1,264878235
21592ecbeb76a896,92,125,33,1,1286961
2135ed695c50c8a5,811,1135,324,1,27864331
2156f8ea4629e636,618,886,268,1,9500835
213cee7809a5a08a,837,996,159,1,16842740
217414fc2703ae4c,32,40,8,1,526683
216eed9a7d5d3e12,295,340,45,1,3080105
217aff294543e547,702,935,233,1,11324102
20ba390435fb86e1,4615,6194,1579,1,131796708
218e30bfae672dd8,26,35,9,1,421125
2186bc15ad6ab26a,99,129,30,1,1107655
21b02bcc3fc69fb7,73,103,30,1,947345
21b30fc87633e891,265,291,26,1,2988018
21c662b742c461b3,3,3,0,0,28965
21941e59de825c05,757,1034,277,1,20126899
219de3690c967351,1082,1401,319,1,23018734
21df5788dbf64f5f,296,328,32,1,6688732
218a0385859b5989,1779,2336,557,1,48744440
21eec5f16eab9339,289,322,33,1,3762609
21a4f6e27ac646c1,1286,1540,254,1,55697061
21ea0530a8e2de68,588,719,131,1,8744812
2200ffd489382c85,216,306,90,1,4323205
21fd17cf8112f564,584,802,218,1,27090693
22016c7b670ac46a,217,346,129,1,21958094
22277707d0fedb08,26,38,12,1,714173
222f901c3dd2a97f,140,164,24,1,3858817
223614ecee4a346d,87,120,33,1,2046190
220c453cbd5a562b,1267,1599,332,1,20179704
223d4e65ee9393be,297,333,36,1,3021391
223226888b6b5a9f,415,529,114,1,8071207
22377a904e210890,473,643,170,1,10062620
21ff1ea6a4bf16fe,1722,2199,477,1,53921481
22445b44223ee705,333,463,130,1,7835301
224734dae9a9060b,319,364,45,1,11708624
225fa2891e8caadf,103,133,30,1,1379096
2263261e5691000b,139,198,59,1,2582599
2256f2d60ce42f4b,316,454,138,1,6917778
226808dc56c2d00e,213,221,8,1,1102642
2176b7df72f43df4,7053,9232,2179,1,212542752
224cd8e67e614945,1700,2144,444,1,84508833
229a08dcc3333aed,187,194,7,1,1096380
22a3dc6a878fe334,340,403,63,1,5667568
22b39d7bb9186ac0,23,37,14,1,421065
22c14ee6fe498293,103,134,31,1,2135073
228e511ab6ebc153,261,292,31,1,8159300
22c51c591467bae6,196,211,15,1,3378309
228665b66ad244d4,585,813,228,1,20176439
22e1631e5ba48022,294,336,42,1,8659518
22925a110f587a7b,204,217,13,1,3489991
22e62e650a854ba4,223,273,50,1,7610510
22c1e05337d161a8,986,1322,336,1,29117144
2300d0ffaa9d3b5c,304,451,147,1,5135078
22c75a5584dc8444,924,1150,226,1,27407583
23065fc9e705b2e5,264,297,33,1,2100615
230b5716f9707300,73,101,28,1,2282618
230c5fb9b3c7b787,104,146,42,1,4035760
23158c37d34b9fa9,4,4,0,0,67366
23280ca4d9c75023,194,202,8,1,1959982
22f242844116a3bd,905,1268,363,1,66262376
232dcfdf3e40232a,463,565,102,1,4952930
233c8a7aaf887eda,48,64,16,1,878406
232868c9864f2273,533,738,205,1,8789761
225796075adfcd6a,3311,4561,1250,1,190406041
233a33fa8cab96d0,254,283,29,1,3998070
232eef440091617b,606,786,180,1,11168702
23508b3a0db321c4,479,589,110,1,8370092
235561ae4edb7bee,251,310,59,1,4308506
2366d2e8dacae3f4,43,51,8,1,3945614
236531aec4fa698c,85,116,31,1,5959434
2379008b91fc5004,3,4,1,1,99912
238cdd5313c6c123,182,187,5,1,793258
23945d748e5a9c8a,290,333,43,1,2946776
23aec84d95f679e9,39,49,10,1,598807
239b01f702c82616,181,187,6,1,2802754
239d746f1231011b,328,392,64,1,5722834
23a353f68be0c35f,258,280,22,1,6753668
23cae30060b32d34,333,401,68,1,4977690
2397788ce334ac56,758,978,220,1,23265307
226e0033dc9ec3b9,7258,9529,2271,1,489273337
23d13a9e1a98d3d0,184,187,3,1,1034179
23ee6e5957934056,226,255,29,1,1567120
23d23b22314f692c,192,206,14,1,2728755
23f7f741520fea3b,21,27,6,1,191855
23e6c3f26bf32921,69,77,8,1,979285
23fb0cda70e0490b,94,127,33,1,1654393
23fdd57df983e3ac,51,63,12,1,944037
240f2dbc4f520dc1,257,292,35,1,3430380
23f999e89f71fcc1,618,743,125,1,6634964
23d2d927af91ac78,816,1041,225,1,25198678
24176ad05d9cbf56,462,623,161,1,20571543
2417da761371f43d,293,321,28,1,10549894
23d68953e1f0d953,108,153,45,1,3709648
241229a93511874b,838,1094,256,1,32638535
2431405809b02fc1,91,111,20,1,4487381
2428ee817593331c,287,338,51,1,7564837
2419b5d1b1b451c9,783,1033,250,1,20324320
2435b8f286b9386f,247,287,40,1,2993609
242765dc7c7c902d,531,761,230,1,16430175
244e5f0a0cd173e4,10,12,2,1,244672
243489dbdc1b9841,271,309,38,1,4621832
243ef2f3d73dfe51,337,400,63,1,5952856
2432b7e9f5a265e8,608,810,202,1,14959861
247587a69e63ce22,38,49,11,1,648553
2452721abec4251a,548,666,118,1,10755548
24590c9bc8118656,547,689,142,1,10527969
248132759f8adc57,44,55,11,1,809915
247baa18702f32d6,258,277,19,1,5118555
2484fc7742bf4279,246,313,67,1,5472035
2489ff5d1c3f65d8,99,119,20,1,1515985
2493c1ad21c782c6,44,58,14,1,809078
24b0e4248cb0a937,122,164,42,1,1819365
24a66e44372ce585,249,282,33,1,5601529
24b6964aa92d4fb7,91,125,34,1,2001168
24b17498d9c8d06e,243,288,45,1,4261830
24bfb80f0ef561ed,5,9,4,1,150096
24c0adc926548678,16,24,8,1,385947
24b745461b7bc04c,277,325,48,1,3197401
24ce72c561b7c019,288,359,71,1,4708681
24d20efb57b87ded,114,175,61,1,2857963
247ffa002a2c0838,659,872,213,1,47885231
24d6a9a0b020abfb,799,1022,223,1,17806225
24e300f5ace215f9,287,332,45,1,3139497
23f6182b09006f99,1641,2174,533,1,119859921
24ec1425ae7b667d,201,211,10,1,1477282
24f4454ec916465c,28,35,7,1,317820
24fd88d00fe72592,103,134,31,1,2190689
2508696ee2819147,105,135,30,1,2824350
250afc638beec67b,516,669,153,1,7753401
250ea17e9b04caf5,110,153,43,1,1099080
2508858f59afaa5a,888,1264,376,1,20550405
251fd8bd6301af79,42,51,9,1,341903
251f1258ce63904b,183,194,11,1,1420641
2517c2e0de50f489,804,1020,216,1,13613594
251ff5888b683625,186,192,6,1,4503495
24dc54df9e3e6998,1992,2606,614,1,52411090
2532fe127009a6a5,198,264,66,1,6031222
25338ea32f1b4e5f,158,223,65,1,4814799
2527b498968a69cc,880,1177,297,1,33711477
25378264b62f6045,135,147,12,1,2549964
254b259f0ee018b2,255,291,36,1,4466819
246abe7c99400c28,3649,4884,1235,1,130155128
25271e5076635612,1148,1606,458,1,40644884
2561d5da45185011,733,956,223,1,13661213
257676949ba2edbe,165,233,68,1,17023216
2579b4c4362fb6c1,494,598,104,1,20904680
257ad376e05dd49e,265,298,33,1,4375681
2571e56ea26195f9,2023,2630,607,1,79365048
2589fd79ba1419c9,408,498,90,1,8895566
259722ac43fad060,107,131,24,1,2641113
2596b4f66b4932d2,782,1013,231,1,17591646
25a44785ce7ebd8c,101,133,32,1,2083573
25a5b35f4084b695,2210,2779,569,1,76639334
25876ec5f9210daa,888,1237,349,1,143438065
25aaf3fda6144082,200,211,11,1,2038046
25b7415aa3000c69,272,307,35,1,4744204
25c1de6c6e019bdb,3,3,0,0,34342
25c3a29ead62817e,846,1008,162,1,30140395
25c783646c51af6d,259,311,52,1,8207450
25d12f8af58e3e17,190,199,9,1,1697862
25db7050c31e9f80,493,621,128,1,8410661
25e2ed29732f7a5f,150,202,52,1,2150072
25e3f748524258d9,319,364,45,1,4559221
25e729192f309f54,11,12,1,1,3471867
25ee4dd20f6aa953,189,210,21,1,4069325
25ef1e8d644e2199,446,544,98,1,13258600
25f8a380aeed4546,277,323,46,1,10554185
25fa48acb4bb32dd,90,119,29,1,1853828
25fd52aac552f3a2,184,187,3,1,1488075
26020e68a5c6b14c,27,31,4,1,302177
260286c35fbe3eb0,88,119,31,1,1877209
26040f6abb6f0a54,83,111,28,1,2366530
25a82f7321e81eb2,3101,4351,1250,1,123819171
260b2e7064beaa02,712,952,240,1,18171619
2618a6d6622fbc4e,62,91,29,1,1553314
261bc04447b1990d,6,7,1,1,67798
26248653c7e8b92e,28,32,4,1,366068
26257abf107be384,201,206,5,1,1785508
2628ddc39ec2d7f8,494,599,105,1,10581129
262bc55511782709,465,651,186,1,14864208
262c233ff5a7eb07,752,1060,308,1,30533899
26425d53a32f7141,584,707,123,1,7888167
2658d7502eb525da,118,175,57,1,1482966
265b33f91434f493,488,614,126,1,7795760
2669a57c3daba31e,302,361,59,1,3710835
266c7b787d90ddb7,177,188,11,1,1659430
2670a956135e5167,95,138,43,1,1746435
24bd4e785713dded,8793,11644,2851,1,515564913
267fed51c43fc63f,4,6,2,1,105538
26777a72d22e615e,161,216,55,1,10556856
2695e0e4b4f510ea,71,95,24,1,1359771
2691801e1a4cc59a,285,325,40,1,4627943
2696ac4804615af3,112,150,38,1,2245450
2697137dab170e83,189,198,9,1,6444775
26ae81a3ccc7da71,340,430,90,1,9915385
260c2e0b10ed38b8,676,908,232,1,135894772
059b86b9f51291d7,3839,5431,1592,1,8084086487
26a62ab754b394e9,1407,1802,395,1,30143730
26c08ec2260a31a2,5,6,1,1,106770
26b1f84d2faa57b7,86,119,33,1,1700350
26d8ad841277bca7,2,3,1,1,35418
26d374afccaeb71d,74,107,33,1,1691077
26dd2a0dc44b26a0,37,45,8,1,533210
26ddc6d909be6c75,274,310,36,1,3086000
26d6d3915baa89be,475,660,185,1,9968816
26dff4007d8db2a3,424,497,73,1,5073022
26e5cf673c035b0a,307,389,82,1,4483355
26f82a918d7ca472,292,348,56,1,5643718
26fbbc33593a4677,102,146,44,1,2910406
26f95ad3e9a057a0,535,741,206,1,16352916
2705a99068517ed2,662,837,175,1,11931936
270dd9d0d5ce962f,202,211,9,1,2110964
2711df07a28995de,498,615,117,1,7818328
2715f6ff03e8714c,545,691,146,1,19335546
2719a12244be3ec3,5,9,4,1,176571
27195b5348e01249,11,13,2,1,209710
271fb8e9aeec1423,346,399,53,1,9544037
27165630fef1d4f8,412,582,170,1,28679340
26b0f297e8fb438d,1211,1704,493,1,89664219
273433b2f188f904,333,394,61,1,3666550
273e7d0a28f5a993,994,1309,315,1,30684886
2732675139424b79,1535,1950,415,1,65010160
2750da0cdc4ea56f,26,36,10,1,313235
2755cfb60d37a819,292,335,43,1,2129919
2762d6b9e9105234,355,420,65,1,2923901
2724d7e6ae1b42c0,3595,4391,796,1,82268739
2763b6dcb1b9dc3d,19,27,8,1,223913
276360c20a3af1b9,896,1257,361,1,18742685
274c5d2ee2f1956c,861,1227,366,1,39211954
278869b3b9733bfe,5,6,1,1,42801
278dca90688b879a,183,187,4,1,1027356
276de779897f1880,687,926,239,1,16301534
279cc9256b8a2742,83,110,27,1,2680887
27b1c979c56ad7de,42,54,12,1,993054
277c97a877df29ce,415,598,183,1,12089227
27cd672dba2db0a4,246,280,34,1,4557564
27cb72c9e438c796,389,515,126,1,40487197
27d4d27a99a8adf6,573,690,117,1,5766720
27d59a4809e33eef,91,130,39,1,1178748
27dc4121889eeb35,561,708,147,1,20518099
27e34827602ed113,58,81,23,1,1582411
27f5680b7ca35999,31,38,7,1,814940
27f9c1f8a19eac7d,213,226,13,1,3444257
27fe84b5a725674c,297,331,34,1,10602499
27a99437662a3ec9,5497,7216,1719,1,243970799
280a826a5f1ab066,719,996,277,1,15708440
281386104fa100c6,213,231,18,1,3455857
28139458ae96a3dc,299,337,38,1,4109284
281911db75d9d63f,1115,1579,464,1,30035547
2823eaba9b5cbde9,27,31,4,1,553712
2834c7ac30238ef8,251,312,61,1,5081036
2836e6cfc5ce39e9,261,280,19,1,5051289
2843278b7e048020,130,167,37,1,2393291
2851862a2101f6fa,9,16,7,1,182282
2859d87f48e88c84,979,1257,278,1,27410777
285dd8c542b05332,1524,1988,464,1,93172829
26af2c1116fea2e1,3511,4687,1176,1,630457213
2868b7e32c4d5cf0,92,127,35,1,2965826
287fc74f2d7ce6c2,24,35,11,1,581498
286fca92cad308a4,99,136,37,1,1586556
2880d8ba8afb5d47,28,38,10,1,617246
288c572b7b2311d2,188,195,7,1,1249709
2884854e29273fcf,107,139,32,1,2161567
2891a9de87a64f15,4,6,2,1,77861
28a7cfbcdda88f62,218,300,82,1,9071993
28a7c39b21d40bd0,144,223,79,1,5006475
28bd7491c3904845,196,206,10,1,2935282
2897b8f42d982129,185,222,37,1,51643268
28c767b3410158e3,267,280,13,1,3922702
28be720667bb56b2,735,975,240,1,28812906
28cd7c0e3c05c66b,100,147,47,1,2183048
28f22a63c4baf19e,27,31,4,1,412886
28e89a872a2053fe,314,350,36,1,4309077
29012cd4bb3abd67,478,642,164,1,12759472
290e3f1fafaf506a,802,1035,233,1,54949019
2915fc5ffee48c00,6,9,3,1,90619
291c3e065f01c483,225,244,19,1,9566452
293221b0184bf748,389,478,89,1,5810973
2933fdf3ed7f743d,180,198,18,1,1937423
290f4c151bc155f1,3086,4023,937,1,102732494
2943f99c3f819695,163,199,36,1,4276109
294685e82c5839bc,327,396,69,1,11429928
294f3a7f6e982cd3,8,9,1,1,93112
293ecb2c79180c79,1763,2145,382,1,63729515
294fe5416b0fad8f,15,22,7,1,313522
294e21337ee525ce,353,415,62,1,6976059
2960488bbb30a06f,190,194,4,1,2182537
294fd69311a2f387,575,742,167,1,9252492
295f6c595c7f63fb,1038,1339,301,1,25597784
296910a625feb4b8,602,856,254,1,16106518
29611245a90e5394,1135,1596,461,1,51201471
296d14fe6c97a967,1015,1274,259,1,40958791
297bc0725782c57f,196,206,10,1,1837015
2980f9a4210af5fc,290,315,25,1,4674007
2983f867b363cbd5,236,268,32,1,2316174
2986798dcda4c2ff,25,35,10,1,442627
29861ce6ad1ef298,254,283,29,1,21210337
2990e6cc29770d5d,306,347,41,1,7100483
2999de5b3be1a368,15,22,7,1,296950
23b51de1eee04ab2,27458,36580,9122,1,1641286765
2786689d47d80068,8204,11015,2811,1,833009022
29b9ce740dafec12,86,120,34,1,2772024
29bdb7eeba2f65a6,226,238,12,1,3478918
29da1207ff0fc876,53,65,12,1,992803
29cbe52cd0df34a9,336,417,81,1,6581944
29a06b87bc0baf0d,1635,2334,699,1,54761626
29e08dd067e93b36,42,58,16,1,1480780
2a0d3220c66ac9eb,41,49,8,1,968953
2a0e9fb6a2ed6f1c,8,13,5,1,194386
29fddf3e152dd264,259,292,33,1,3094729
2a10b4c2c1974c74,110,156,46,1,4275500
2a21174f8598e826,628,839,211,1,11785858
29df54fc7fa7f90d,474,645,171,1,21727469
2a242a6ad99539fe,25,32,7,1,538466
2a31fbaa2540b001,359,434,75,1,18174913
2a360244ec6cc56a,36,49,13,1,358405
2a3a2743e417ef09,253,283,30,1,1481392
2a4630e41cfac858,2,4,2,1,38291
2a1fdff5442c1fb7,1062,1332,270,1,40660065
2a4b857a6c571aea,5,8,3,1,90149
2a4f74899a39ebf2,34,48,14,1,604864
2a2c6e1f6e1b2ff4,1207,1655,448,1,37732582
2a6c34f878ff107a,479,612,133,1,16445035
2a6fae866d701fb2,254,279,25,1,4887157
2a821e2ebf34269b,183,218,35,1,3335665
2a6a825fdaaa0fa2,645,884,239,1,46885173
2a80a43b954f7dfb,578,721,143,1,18494456
2a9aeddc9c764d0a,309,355,46,1,3279214
2a9aa8f40bb935d3,713,906,193,1,8726651
2a8d43869d6ecbe8,689,904,215,1,19006950
2ab28f76a3ad4982,458,523,65,1,22217641
2abbdbbfb0236870,998,1252,254,1,29395963
2aab2e47abf716ad,3374,4680,1306,1,89209276
2aeb2c3f448e4207,91,114,23,1,3608663
2af20a02644b59fc,121,172,51,1,4401889
2af1bb2eee32314c,605,774,169,1,15190354
2ac5b75670f47eb0,434,598,164,1,71499090
2af8c47178c8c8dd,669,942,273,1,11846070
2b0123c83c7b1fd4,239,275,36,1,1671377
2b192b12100b1371,84,106,22,1,1340836
