tid,survivors,spans,dropped,feasible,recon_ns
33ed9b6596c2a35e,183,188,5,1,1309470
3426333ef9aa7fe5,182,190,8,1,2056919
3561033e2236e192,115,161,46,1,2080695
35b5248ee182222a,532,651,119,1,12679863
34b151a67c622ce4,9847,12808,2961,1,269698169
36fab04f1692cae8,342,411,69,1,8286574
372bec371a661a7e,307,370,63,1,3968253
37b17097c03ac231,669,878,209,1,14648477
37effad9dc8f1646,253,282,29,1,2620735
381048c12b2285ce,188,202,14,1,1399077
384fb93d44738c1e,181,187,6,1,1233215
385cf024f9bb33c9,34,48,14,1,603025
394ad6dcf3f71b97,256,297,41,1,3527711
3a1c24f82639431c,359,500,141,1,6505240
39e1b400819575c2,3760,4995,1235,1,94818984
3a8ee226ef528e4d,1343,1773,430,1,33362186
3acd092060f09e9b,5,7,2,1,142531
3ade4a6c7ed835b7,377,429,52,1,6588133
3b21a73bd6d314f6,64,78,14,1,832413
3b40ece4c41cd70b,1538,2022,484,1,30176426
3b8602b262362c0e,597,795,198,1,12095238
3ba0ba886c9fa233,150,222,72,1,2544874
3b8f910cfc311cd2,1522,1970,448,1,33855181
3c0adfb13a41c202,324,373,49,1,3477606
3d1e1d1c0f7e42ad,401,579,178,1,7291090
3d92ec23f70ec5a0,2,3,1,1,108388
3dbf2ea86258e1a1,346,399,53,1,4103048
3e282ba64712c3e1,36,48,12,1,658993
3e5ff3f77770103c,99,149,50,1,1898312
3ed24e9b92c4828b,678,883,205,1,13091782
3ed65bcdf2ab4101,885,1195,310,1,21177314
3e49607454ec61b0,4337,5759,1422,1,119751934
3f2ff02a1c617d4a,208,228,20,1,1794119
402b2199493715a6,414,511,97,1,5943493
40463a7cd1f13b88,263,368,105,1,5630826
407f86911a1bf049,553,684,131,1,7600697
40f9b62cddc8fb91,377,484,107,1,7895053
41179cdedada0162,1079,1236,157,1,15746139
4131211c2b754348,1271,1599,328,1,22858145
41e089ef23de1db5,2,3,1,1,94106
41dd6a37092f37f6,85,116,31,1,1451851
41e80cb972a5c073,24,33,9,1,411578
428175c05eb4b1b9,94,132,38,1,1560029
42894915c34d3c62,261,284,23,1,2429341
42b69501fe3ab9d4,92,121,29,1,1544717
42e62b309248670c,34,49,15,1,624200
439c096f3c172991,627,771,144,1,13407662
43c28488ad07b206,228,300,72,1,8507445
43642964cb563c50,6630,8381,1751,1,216072023
44f1397982a3ddbe,325,382,57,1,4086288
438d37e0c0b07b27,8409,11246,2837,1,285315432
4517930ff8c39784,347,430,83,1,9285532
45319ece49bd4cd0,261,305,44,1,3399069
45b8cbdee97d6d22,903,1144,241,1,19877451
45d07a646f5a5225,92,117,25,1,1513191
461404b7118bdfa5,972,1441,469,1,26298795
460a9b26f826cb90,4299,5438,1139,1,100063925
46fbb9196f2f414e,200,211,11,1,1643505
4702604d2abdec80,260,289,29,1,5294298
4718a481f5a68cf9,531,664,133,1,7941063
47beab41d1e76c86,701,903,202,1,14542214
47e8d06c9ac9444b,329,392,63,1,3810099
48791162f9f27059,239,257,18,1,2352643
482983c8762bd905,3595,4642,1047,1,85150897
48a263646bd4ef39,112,163,51,1,2224328
492870fac1432fda,89,118,29,1,3785671
49228d2116e4bddb,832,1105,273,1,17242407
498427c971ef4e30,10,12,2,1,249224
49a412b581538c83,205,217,12,1,1541340
4a2ad27e89e785f1,98,128,30,1,1661425
4a64576c1199e7ac,282,343,61,1,7995362
4ae2891908303360,29,39,10,1,642821
4afa813e9884568f,6956,8910,1954,1,184761913
4c212c8f93f389c5,18,25,7,1,343139
4c2a84c0bd9f04aa,183,187,4,1,1231961
4c453f5a2685afb6,90,114,24,1,1805529
4c6c76bbff2cc324,148,218,70,1,2413556
4c60b2711d8ea886,794,1066,272,1,18036622
4c6278be569e8a77,1711,2246,535,1,40290046
4d0fbb12c5b792c2,1160,1476,316,1,20881145
4d6d23b792e83900,516,636,120,1,12381515
4dedac09beb50a90,26,31,5,1,1067391
4de794ca525ac70b,361,414,53,1,6459598
4e44468c3c9f83fc,761,1071,310,1,15849497
4e95d4e2cf85d9c2,29,39,10,1,695362
4ea49015e5347f55,935,1286,351,1,16562866
4ed19609af829237,11,12,1,1,204790
4f131013297a8b43,24,33,9,1,456210
4f2776ac35957873,7,9,2,1,178820
4f4b08a5eebc4423,382,553,171,1,6936040
4f490ece795ed9fd,635,790,155,1,10067097
501e81ef6e0dd958,215,319,104,1,3799274
501ee3d991cfeeb0,750,981,231,1,15631950
50649b50ec4b8cdd,802,1015,213,1,13938771
511658742168873b,20,23,3,1,348572
5120b2ccdee25b15,213,254,41,1,2464888
512068c908bbcdbb,791,1035,244,1,14849595
513ceb52751e4508,305,400,95,1,9606265
51305063df6abd6a,1114,1498,384,1,30606509
514c1ee3cdf96b40,1161,1637,476,1,24624017
51efe4f5080a2443,560,628,68,1,10295651
52bc20ada6c7e296,4,6,2,1,120345
52bf237ae7f8e441,385,470,85,1,8351495
53b5679e7cc292c3,47,63,16,1,1713052
53c6d0883b5e8785,208,217,9,1,1577459
53c3daaa9f1780b6,539,620,81,1,6449640
5416b42beb1f3fe1,40,49,9,1,607357
54441ab288a45bb3,65,79,14,1,872993
5458d603fd27771b,88,125,37,1,1810558
54670aa3791b6cb8,265,301,36,1,2777519
54d6523d0808d70e,9,11,2,1,205010
556f405e45a1c3fb,209,232,23,1,1951470
556d6f095a99ef4f,342,394,52,1,5093339
55d0055f3cd85269,68,87,19,1,1077782
5624bb659d7fc419,452,636,184,1,10461943
563bf8f6f469b7df,703,903,200,1,13931573
564503913fb72ea3,320,383,63,1,10215772
566565155bd46f7f,855,1118,263,1,16244333
56a1b55f9a23dd5d,100,119,19,1,2179243
56d313c4525eb3a6,22,35,13,1,1087251
5737e996cf066d15,3,3,0,0,97987
56f4c6b21c9d8eb6,2374,3175,801,1,58861062
57bad204110eb06a,81,110,29,1,2528288
57be43c19779644d,129,164,35,1,3229344
57e5ebb5e1320004,355,421,66,1,6390354
58155f4a7f130958,326,390,64,1,4230528
5821f424893f7656,201,214,13,1,1681823
58ce2b4d66baf803,252,283,31,1,2247912
590c65eaa6635c0c,227,306,79,1,3710310
593ef1094a14ef7b,1101,1387,286,1,19517510
59626da7a15064e1,3012,3973,961,1,85615483
59f830e4473863ae,269,290,21,1,2273228
5a532db8e9bee379,298,341,43,1,3185916
5a26a4ba0dad87e6,2084,2584,500,1,50955674
5b6542910f205bb4,315,373,58,1,3977236
5bc914512d6ccc57,195,206,11,1,1454561
5c09f38d664b6382,197,207,10,1,1560663
5c6a7877363936d5,94,122,28,1,1626549
5c832d0ab792baec,309,354,45,1,3227054
5dc84b7b8c7daec5,46,62,16,1,1229975
5dc58ee7401c09ac,329,385,56,1,5228014
5e0bee7e2b890bc9,252,284,32,1,2399803
5e1e9dbb3d553987,246,359,113,1,6009155
5e2747d650330b5c,80,114,34,1,1314565
5e73437531b63da5,64,93,29,1,2840448
5ec83542290cb5b2,65,93,28,1,1062138
5f7bcd57431f160f,84,115,31,1,1840549
5f8b825f1d5696bd,493,663,170,1,8046557
5f895713aef992d7,1448,1983,535,1,38229000
5fb55f5773ec2c9a,1115,1602,487,1,25558359
5fca75e152a9e241,101,136,35,1,1914804
607d0cc1ecf00f1a,1634,2213,579,1,43950097
6131211ce927cf10,290,328,38,1,3326662
61469ef526baa5d5,298,372,74,1,4583905
615a85dcbacb92b4,1432,2063,631,1,34320093
61945c2c8efc1304,626,790,164,1,17113125
61fef2f9c7641043,27,35,8,1,500377
623172f1c073c3f3,94,127,33,1,1597329
6279dcc1c2787c51,262,302,40,1,2754036
627af1da2149ed06,694,842,148,1,10990966
62942dcf15002156,94,120,26,1,2949248
630f45ebdfbf3c95,960,1225,265,1,17993977
6327611e6575e6a8,307,364,57,1,4388372
6342eef7eec56c0f,40,49,9,1,606129
632d4158a807eb32,711,902,191,1,16803782
637797d86c1cdc3c,250,281,31,1,2708503
639b341f75e6d7d1,280,378,98,1,5889880
63b454147fb423d9,95,132,37,1,1708193
63c509eba443b54a,675,891,216,1,18693830
6454d8cdae706743,61,79,18,1,1378299
640adf8ca4d1a48d,3431,4723,1292,1,80546888
64ec5db476a5c465,589,802,213,1,14251995
650689a98599b05b,145,201,56,1,2547140
6510d9ca3c654e7a,268,304,36,1,2542224
6499781fa80a0356,4176,5435,1259,1,94631024
65978b51f9738f08,1141,1408,267,1,26421340
65d10329584664fc,947,1376,429,1,19656160
6648d7ec70d448fc,65,100,35,1,1289453
6657e100d933fb37,217,303,86,1,3598626
66ba6e7884e1b334,152,167,15,1,3577138
66d6ef64cdb2f0c6,763,1002,239,1,20580719
662375b62c3f0a8f,4937,6535,1598,1,133894519
67115f16840db978,869,1150,281,1,18960034
674a5e01d5599f3c,136,200,64,1,2523536
67e55ec4445f6f89,812,1132,320,1,19594742
684004ec9d9ea839,42,51,9,1,869552
6833966b97375980,295,348,53,1,6889267
684e07c2e6708a05,7,8,1,1,165317
6876e9795730dacd,475,679,204,1,11762008
6937c1e374c18a5e,239,261,22,1,2149958
69a277aaee416b4e,259,283,24,1,2139260
69a9d7d32e027319,222,272,50,1,3572619
6a3c1af65ca61ed8,332,393,61,1,3730414
6a716867a07680d9,91,107,16,1,1009204
6aea839c2013355d,261,323,62,1,4807687
6b1c850946ddb011,258,277,19,1,2031675
6c0828fa035629db,94,131,37,1,1699876
6c847007e959ba8e,267,293,26,1,2839067
6cdab0c7ec4b95e4,17,23,6,1,359912
6d466a510b545791,121,170,49,1,1827554
6d4c7d4e699a89a6,357,439,82,1,5464161
6dbb5524244d8b1e,193,201,8,1,2142280
6daddf5229b7c4f9,2025,2619,594,1,36620870
6e52f31a45598f59,319,381,62,1,7121524
6e7f75d22cd56ed6,902,1181,279,1,17279703
6e6e24f87fc05bf3,2353,3048,695,1,53574664
6fc51fd7e71878ae,226,279,53,1,2828438
6fce3b45663c8e12,293,351,58,1,3727584
6fe2adf37824b36f,95,135,40,1,1481215
7047db858c725dd1,666,822,156,1,10657604
70608d751b1a8470,213,228,15,1,1756255
70a99eedda9e290d,89,120,31,1,1470756
709e69b3630ffdd5,663,932,269,1,15469216
70d9dbd0615f6eba,194,199,5,1,1307881
70ea02a9309877ee,174,223,49,1,2929818
713a8daf2a476654,372,532,160,1,7759593
71ad9023bdce7b07,268,317,49,1,4662599
71da0ab782555d98,274,302,28,1,2463186
71b43259d344fbe4,879,1324,445,1,12611888
72097748c5401e54,133,179,46,1,2266957
7241b02feb02c281,185,189,4,1,1191527
718453eeca67c99b,7634,10043,2409,1,260525529
732d647816c20862,183,208,25,1,3536467
73bed34fb5a01b31,91,116,25,1,1470652
73dcda126b78b910,44,51,7,1,591472
73f3cd8c69e24a04,29,39,10,1,571652
7501a04dac89e895,196,202,6,1,1327060
74855e6cbfd5c41a,3355,4637,1282,1,95749998
752830861278d7ca,584,717,133,1,12086965
7549a6d5e7be8753,251,286,35,1,2573157
755b6d642223825c,1171,1464,293,1,21774362
758149d8bf10c85b,101,124,23,1,2215989
75850977e316fdaa,200,206,6,1,2111975
75bf1282458ee54e,85,127,42,1,1231403
76b4a4380875a7dd,89,117,28,1,2120612
76c965256288beae,257,295,38,1,3253915
76db21c5570b309d,430,603,173,1,7217678
771837215936631f,4,7,3,1,140132
77acd2c9af6fb771,246,277,31,1,2479392
77e17f02fa3520bb,1432,1847,415,1,30685319
7848e6a8aac7a34d,4,6,2,1,185987
787ec8720be0992d,220,237,17,1,2138132
78b303b5395fa30b,15,20,5,1,359184
78d3dffc6ffb78fa,1147,1535,388,1,27969745
794b47ecf0224d87,348,488,140,1,7130165
79609330589624ec,675,843,168,1,13859827
798aa290f6433b9d,642,835,193,1,13199662
79dfe3d2aa2b1309,421,581,160,1,7325704
79f8a06457992652,96,132,36,1,2253855
79f976ec49cacda4,1336,1789,453,1,29046459
7a8e089c8c868bcb,1218,1724,506,1,23612141
7acae73fbb370883,347,412,65,1,5243012
7b30a6e34dd0daef,190,198,8,1,3135362
7b467f8ef24f1d6e,48,63,15,1,764885
7b54260625c299b8,216,279,63,1,3452907
7bbc3d61a1cc0574,37,49,12,1,654424
7bc05f9a8edea2c3,85,110,25,1,1387686
7c0438f96427164b,317,361,44,1,4334374
7d2ca5ebfad094e3,415,596,181,1,7895530
7d76028cd3cbf133,116,165,49,1,2008172
7e23c2a49e20ec99,132,147,15,1,1926651
7e423613adbadac4,263,303,40,1,4577111
7e5112e40541ef41,187,257,70,1,4389361
7e7c33bcca739000,222,294,72,1,3594685
7ec0af45312caa56,206,268,62,1,4793758
7ecae36f73ce1cf0,219,326,107,1,4653822
7efb3ec7ecc819ac,395,522,127,1,9303279
7f36be495ddd1b44,265,294,29,1,4235800
7f715b6fec253754,299,352,53,1,3477289
7f4cc556773b1d81,1533,2089,556,1,32687945
7f5e21cb4f8b895a,1942,2608,666,1,60175220
7f88657b43eb5212,1887,2483,596,1,43761916
8000003cdd5f24d0,4,5,1,1,130788
80000043340ad70d,3,4,1,1,107707
800000511ed3f69d,3,3,0,0,60219
800000695f316ef5,2,3,1,1,74620
8000024afd53f78a,412,567,155,1,7698049
8000095841d5047b,227,320,93,1,5574781
80001635b8105a83,425,600,175,1,9721655
80001ab6617ff34b,36,53,17,1,708561
800022c3a081b637,226,329,103,1,4463920
8000f93585c4da87,951,1212,261,1,15788093
800116ddf2080afa,383,548,165,1,6912490
8003ac939d8add32,443,563,120,1,8531306
8005299c0c7c0746,420,570,150,1,8220826
8008a22dbc120fda,83,121,38,1,1492310
800c91cb089760c2,251,321,70,1,5571864
8013a77762549b51,472,616,144,1,9303430
80258e65e7ae986c,1755,2319,564,1,33053720
804a1230d263c097,408,544,136,1,8631118
806d3abae348d6bf,268,291,23,1,2737626
80896eac11ea09b4,115,161,46,1,2748349
809047675222d5b0,277,298,21,1,4761747
807b9cdfea117a79,1350,1737,387,1,31679038
809bf2b0cb57891e,88,119,31,1,2175377
80c4ac4361092cfb,3,3,0,0,103209
80d950ac53e3974b,328,386,58,1,3594144
811b74b3f4581bd3,285,343,58,1,3546463
81730f50b606f4ee,202,273,71,1,3345788
818f62662f97ee5d,105,158,53,1,1960897
81a6a5fe85a22302,704,969,265,1,16682304
828e2bd5f783d845,4,7,3,1,123049
82b26cd983d10726,307,341,34,1,2857592
830d9b0f18aa98a7,273,372,99,1,7352770
8310b9f2ab2be829,396,451,55,1,7252642
830f2c5e0ed32415,749,1001,252,1,17159007
830b131645798c89,1051,1361,310,1,22891763
835c758bc668a703,947,1235,288,1,26639421
8380c082e89c4ad7,798,1159,361,1,21148991
8386d5afa6c1ff6b,728,956,228,1,17153745
83a20b9e21dbf497,251,277,26,1,2429074
839bdba688cc4c8f,661,835,174,1,12318083
83b5cadc0e5ab482,126,166,40,1,3544013
83eb3fac4b771b61,450,547,97,1,7820697
844cfa24fb8d5f83,1318,1695,377,1,30105761
847849229a4c2247,26,35,9,1,722193
8485574f455642e5,183,187,4,1,3929384
84815dd256e1649d,190,265,75,1,7861070
8470a9327d8ef465,973,1197,224,1,22969817
8467b0d66c6b8866,1454,1824,370,1,38434380
839c427124f4b40a,10353,13733,3380,1,359669377
853293a9798311b1,1130,1460,330,1,24129287
855b3a82bfa6bc9a,426,510,84,1,6177974
85bbd6085c491f93,886,1148,262,1,19551385
85d832fef232d6fc,328,391,63,1,6453701
85d4fc996135dc77,423,605,182,1,10940854
858c10f32bef4123,5375,6757,1382,1,128405702
85e8572c7699441a,873,1143,270,1,20153840
86b13af2d0201882,73,105,32,1,1143371
8706e449f90fc472,853,1080,227,1,16006464
8753a6f9241deffc,621,798,177,1,15420056
87a433582a96a312,253,365,112,1,7264286
87c2dbc05dabfe79,742,948,206,1,12928323
87de31fbfcf8c851,64,79,15,1,1457711
8814244525dcea98,1698,2378,680,1,34517765
8885790f433d16d4,5,6,1,1,123910
887089ae01b058c9,993,1281,288,1,19428884
88bb4e9a4c63cce4,62,79,17,1,919774
88e2eac03e6f332c,337,407,70,1,4243686
88de6c48479d88a6,510,682,172,1,9572487
894f1fbb20300f24,252,300,48,1,5338943
8951b0da0a15abbf,883,1118,235,1,28975352
8988b35a77cf4e05,252,290,38,1,2676300
89dd27be7610d142,253,335,82,1,4280055
89e7a380edcd0e5f,132,159,27,1,1475154
8a08c586f3ad93a5,198,214,16,1,1539855
8a3b1596b9b1b343,3,3,0,0,93381
8a46da4b8e371385,2,3,1,1,97472
8a56e3efeecd2253,328,411,83,1,7727343
8ac72a21e60c45ad,269,295,26,1,2865607
8acfc3653176f1df,2,3,1,1,77219
8b86fd4a9595c143,3,3,0,0,81741
8b91613f7b22065b,745,1046,301,1,16191211
8b9b2abf6848306d,711,941,230,1,15514699
8c11abc0a09b22de,25,38,13,1,593124
8c14ff1289450b3e,818,1074,256,1,16067853
8c94fcc1b1a0acae,210,300,90,1,3453365
8cb7a00d98cee73d,129,165,36,1,1927436
8d464eb3b146b133,31,35,4,1,473362
8d8809606fb8d9e2,1387,1794,407,1,31334651
8dae23ce8a57daad,140,200,60,1,2116578
8dad61fff469e096,614,794,180,1,10372629
8deee297d5d47581,118,123,5,1,1240951
8f15b502c7c5be1f,199,214,15,1,1653683
8f304ceebe890e76,103,130,27,1,1649539
8f80e63596e0d44f,307,339,32,1,5275630
8fea7129f9b1abe5,44,64,20,1,818273
9006c478e4138c74,2616,2889,273,1,33614230
90858f9d0c09c4ab,184,187,3,1,1215845
9093100954c1c8ef,328,422,94,1,7305203
90a9520802d04380,53,67,14,1,775067
90e9e67d3d68f415,123,148,25,1,1826196
9158b4e855420501,620,908,288,1,14073660
91741ecff24e2d84,150,211,61,1,2687535
91b10a3a08c72a99,84,109,25,1,2330918
91b8bba9bf291fce,149,167,18,1,1808439
91d45fd137f467d9,187,246,59,1,3107219
91e651ad6b64f0af,166,213,47,1,2823502
9228ab9f4f59246c,423,559,136,1,7333828
927a5a37644cfa96,743,963,220,1,10885367
92d63fb1ec4f2b81,262,299,37,1,4165579
934b36c594c6c6cf,36,47,11,1,645488
